,strain,stest,rtrain,rtest
0,,0.002960694896174083,,0.013513085437505377
1,,0.0017969914494866321,,0.01332348364124013
2,,0.0016506666253478645,,0.013142702630643032
3,,0.0017462466706801285,,0.013514597201192325
4,,0.0017175884189329343,,0.004075479269713215
5,,0.0017229607896228104,,0.013517411497436566
6,,0.001755896410922305,,0.011146100645866677
7,,0.0019430178510644821,,0.012988484948657399
8,,0.001961466459926229,,0.01388713607683647
9,,0.0017298268040561778,,0.013453193537657409
10,,0.002219497053394053,,0.0017978138203759903
11,,0.0041719330470003126,,0.012955711228462926
12,,0.0020363456042421825,,0.0014351531268635659
13,,0.012441039954269642,,0.013521194821544721
14,,0.005870740064521489,,0.001723944126418241
15,,0.001868293251451484,,0.013402943901580575
16,,0.001781294820003428,,0.013445134238425924
17,,0.0026559647503781062,,0.013285344981242238
18,,0.0038124370523725543,,0.013570919879875121
19,,0.0017521176085141896,,0.001362490716772857
20,,0.0018204139840542137,,0.013081730082892422
21,,0.001782585514348303,,0.013502188472964232
22,,0.0018470988624849755,,0.0022006475496010305
23,,0.0016921028382516528,,0.0020856766420117895
24,,0.0019066311583586981,,0.013210493029252644
25,,0.0032806391367702073,,0.01337936026295032
26,,0.0016929102903418323,,0.002699699503237589
27,,0.0018349809202965737,,0.0017860442410189703
28,,0.0016622851229936573,,0.004681356024880063
29,,0.001869420889990559,,0.0027162189011984807
30,,0.001760453665373534,,0.013674229438540558
31,,0.001754415295526874,,0.013262814821569532
32,,0.0017623922795335196,,0.007933146628238392
33,,0.0016936220809483586,,0.0054091097480872125
34,,0.010086380148858516,,0.013006557796243217
35,,0.0017247198417135912,,0.013281755673616058
36,,0.001739519844066169,,0.0017460099677161116
37,,0.0023547627538776923,,0.001694017263574899
38,,0.001740668369471388,,0.013147939484132419
39,,0.0017412785358884764,,0.0016844623439525143
40,,0.001776764227011494,,0.013122541350083693
41,,0.0020205634944870927,,0.0016914206845946057
42,,0.0023811287657978246,,0.012891180161349063
43,,0.0023701633596406803,,0.013127108120944576
44,,0.011067595232828329,,0.01356715565724917
45,,0.0017331475491981442,,0.0018502647507039852
46,,0.0017557863854299359,,0.001672924508647227
47,,0.00183958696445027,,0.013505021483703276
48,,0.0018529041453332622,,0.012970490291557118
49,,0.0017275390776556115,,0.001780205879903047
