,strain,stest,rtrain,rtest
0,,0.39912595734664813,,0.43412637159337186
1,,0.39184228854592484,,0.4260783211414133
2,,0.4302509731263999,,0.44637396081635566
3,,0.42507238952320736,,0.42667167147510754
4,,0.41882596689581103,,0.4294992284750008
5,,0.4280130295492738,,0.4116981777968743
6,,0.42040636306580803,,0.463601366179011
7,,0.47102711366143096,,0.44243878988316343
8,,0.45460719823429635,,0.4096393459782262
9,,0.4281150907182187,,0.4757920738070373
10,,0.4521271061869533,,0.444545886487748
11,,0.4523799367045402,,0.4160305098407893
12,,0.43239296699288315,,0.42957977967497535
13,,0.4684738207542286,,0.4977418724005498
14,,0.4234127995319602,,0.47542289754896727
15,,0.42735659145811694,,0.46487675451549576
16,,0.45656772390747696,,0.47934291088523256
17,,0.4924225263279639,,0.4422271702438326
18,,0.41353763190066806,,0.42474182299279595
19,,0.42128131666956803,,0.42495810409658785
20,,0.4356992961014388,,0.4252693126229673
21,,0.4368805165111134,,0.4574742068385002
22,,0.40878458228486475,,0.42668583234205315
23,,0.4634605785436232,,0.4532840247795139
24,,0.4217433440165853,,0.4624942511777369
25,,0.44591721277815255,,0.4392539051310043
26,,0.4040670832290998,,0.4680567102030183
27,,0.42879801276889234,,0.542751224792092
28,,0.42308163126071074,,0.4177193344675254
29,,0.43200987734828294,,0.46508926921798294
30,,0.419655872119585,,0.45957676610952997
31,,0.4228408423979115,,0.4687553217871351
32,,0.4204886714394155,,0.43937891531598894
33,,0.6888070480117122,,0.5107839188547837
34,,0.42801497548407524,,0.433994203272449
35,,0.4628054300668529,,0.4501886513026187
36,,0.4234075980325981,,0.5229455413978386
37,,0.4627585458515252,,0.45509830002554313
38,,0.40903276610543854,,0.41060453507035444
39,,0.4177715067856008,,0.45497136441322855
40,,0.6228880493594044,,0.4098074611382067
41,,0.4384881780707893,,0.43327478101734906
42,,0.49909206116292515,,0.43007821602521185
43,,0.44733582721773024,,0.45049163191933483
44,,0.4208511242599031,,0.419404673734992
45,,0.4248763951899287,,0.42572200062337007
46,,0.42295109457969865,,0.4505816040946476
47,,0.3943025789760234,,0.44436000570824447
48,,0.4583516974793829,,0.44603916630514784
49,,0.4342677612322473,,0.4706164990372163
